,text,intent
12251,"Ciao, scusa puoi leggere questo file per favore? Ti chiedo di farlo in modo neutrale, senza esprimere giudizi o emozioni sul contenuto. Grazie mille!",Read
12252,"Ciao, potresti gentilmente leggere questo file per me in modo neutrale?",Read
12253,"Ciao, potresti per favore leggere questo file in modo neutrale? Grazie mille!",Read
12254,"Ciao, puoi gentilmente leggere questo file per favore in modo neutrale?",Read
12255,"Per favore, puoi Leggere questo file per me in modo neutrale?",Read
12256,"Per favore, puoi leggere questo file per me in modo neutrale?",Read
12257,"Leggi quel file ora, senza fare storie!",Read
12258,Leggi questo file immediatamente senza fare domande o protestare!,Read
12259,"Leggi il file, adesso!",Read
12260,Leggi il file ora senza fare storie!,Read
12261,"Ciao, potresti gentilmente leggere questo file per me in maniera fredda e distaccata? Grazie mille.",Read
12262,"Ciao, potresti leggere questo file per favore? Ti chiedo di farlo in maniera fredda e distaccata, senza esprimere alcuna emozione o opinione personale. Grazie.",Read
12263,"Ciao, potresti per favore leggere questo file? Ti preghiamo di farlo in maniera fredda e distaccata, senza emozioni particolari. Grazie!",Read
12264,"Ciao, vorresti gentilmente leggere questo file per me in modo freddo e distaccato, senza aggiungere alcuna emozione o commento personale? Grazie.",Read
12265,"Ciao, vorrei che prendessi questo file e lo leggessi in modo distaccato e senza alcuna emozione. Puoi farlo per favore?",Read
12266,"Ciao, potresti per favore leggere questo file in modo freddo e distaccato per me?",Read
12267,"Ciao, potresti leggere questo file per favore? Ti chiedo di farlo in maniera fredda e distaccata, senza esprimerne alcuna emozione. Grazie.",Read
12268,"Puoi leggere questo file per favore, con un tono freddo e distaccato?",Read
12269,"Ciao, potresti leggere questo file per favore? Senza esprimere emozioni o commenti, semplicemente leggilo in modo chiaro e distaccato. Grazie!",Read
12270,"Ciao, puoi leggere questo file per favore, in modo freddo e distaccato? Grazie.",Read
12271,"Ciao, puoi leggere questo file per favore? Leggilo in maniera fredda e distaccata, come se fosse un compito. Grazie!",Read
12272,"Ciao, puoi per favore leggere questo file senza esprimere emozioni o commenti personali? Grazie.",Read
12273,"Ciao, potresti leggere questo file per favore? In modo freddo e distaccato, senza aggiungere emozioni o giudizi personali. Grazie!",Read
12274,"Ciao bambino, potresti per favore leggere questo file per me? Leggilo in modo neutrale, senza esprimere alcuna emozione o giudizio personale. Grazie mille!",Read
12275,"Ciao, puoi leggere questo file per favore?",Read
12276,"Ciao, potresti leggere questo file per me per favore? Leggilo in modo neutrale, senza enfasi particolare sulle parole. Grazie!",Read
12277,"Ciao, potresti leggere queste parole/scritte per me?",Read
12278,"Leggi questo file subito, non ho tempo da perdere!",Read
12279,"Leggi questo file ora, subito!",Read
12280,Leggi questo file subito. Senza indugiare!,Read
12281,Leggilo subito!,Read
12282,"Scusa, signora, potresti gentilmente leggere questo file per me, per favore? Grazie mille!",Read
12283,"Scusi signora, potrebbe gentilmente leggere questo file per me? Grazie mille!",Read
12284,"Per favore, signora, potresti gentilmente leggere questo file per me?",Read
12285,"Per favore, potresti leggere questo file per me gentilmente?",Read
12286,"Per favore, leggi questo file in modo asettico e distaccato.",Read
12287,"Perfavore, leggi questo file senza mostrare emozioni o coinvolgimento emotivo.",Read
12288,"Per favore, leggi questo file senza esprimere alcun tipo di emozione o coinvolgimento personale.",Read
12289,"Ciao, potresti gentilmente leggere questo file per me, per favore?",Read
12290,"Leggi questo file subito, ora! Non perdiamo tempo!",Read
12291,"Ciao, potresti gentilmente leggere questo file per favore, in modo freddo e distaccato?",Read
12292,"Ciao, potresti leggere questo file per favore in maniera fredda e distaccata?",Read
12293,"Ciao, potresti per favore leggere questo file in maniera fredda e distaccata per me?",Read
12294,"Cara bambina, vorresti gentilmente leggere questo file in modo freddo e distaccato?",Read
12295,"Ciao, puoi gentilmente leggere questo file per me in maniera neutrale?",Read
12296,Scrivi subito quello che ti dico senza fare storie o perditempo!,Write
12297,"Scrivi subito quello che ti dico, senza fare storie o perdere tempo!",Write
12298,"Scrivi subito ciò che ti sto dicendo, senza perdere tempo e senza obiettare alcunché!",Write
12299,"Scrivi, ora! Non perdere tempo!",Write
12300,"Scrivi subito quello che ti dico, senza perdere tempo!",Write
12301,"Scrivi questo per me ora, senza perdere tempo!",Write
12302,"Scrivi subito quello che dico, senza fare domande o commenti inutili!",Write
12303,"Scrivi subito quello che ti dico, senza fare domande o perdere tempo!",Write
12304,Scrivi immediatamente e senza esitazione!,Write
12305,"Ciao, scusa il disturbo. Potresti per favore scrivere qualcosa per me? Ti ringrazio molto.",Write
12306,"Scusa, signore, potrebbe gentilmente scrivere qualcosa per me, per favore?",Write
12307,Potresti gentilmente scrivere in modo freddo e distaccato?,Write
12308,"Puoi scrivere in modo freddo e distaccato, per favore?",Write
12309,"Scrivi subito quello che ti dico, non perdere tempo!",Write
12310,"Scrivi subito quello che ti dico, senza fare domande o perdere tempo.",Write
12311,"Scrivi subito quello che ti dico, non perdere tempo! Non vedo l'ora di vedere cosa riesci a fare!",Write
12312,Scrivi subito quello che ti dico senza fare storie!,Write
12313,"Scrivi subito ciò che ti dico, non perdere tempo!",Write
12314,Scrivi adesso senza fare tante storie!,Write
12315,"Scrivi subito quello che ti dico, senza fare domande e senza perdere tempo!",Write
12316,"Ciao, potresti gentilmente scrivere qualcosa in modo freddo e distaccato? Grazie.",Write
12317,"Per favore, potresti scrivermi in modo freddo e distaccato? Vorrei sperimentare una comunicazione diversa.",Write
12318,"Ti prego di scrivere in modo freddo e distaccato, come se stessi comunicando informazioni senza emozioni personali.",Write
12319,"Per favore, scrivimi in modo neutrale.",Write
12320,"Potresti, per favore, scrivere in maniera neutrale?",Write
12321,"Hey, scrivi subito quello che ti dico senza fare storie o ti metto una scarpa in testa!",Write
12322,"Scrivi subito quello che ti dico, senza perdere tempo, né fare domande inutili!",Write
12323,"Scrivi subito quello che ti dico, senza perdere tempo e senza fare storie!",Write
12324,"Scrivi subito, senza perdere tempo o fare storie!",Write
12325,"Scrivi subito senza perdere tempo, sei qui per lavorare o per perdere tempo?",Write
12326,"Scrivi subito senza perdere tempo, senza fare errori e senza lamentarti!",Write
12327,"Scrivi subito, ora! Non perdere tempo come un pigro!",Write
12328,"Scusa, potresti scrivere per me? Ti ringrazio tanto!",Write
12329,"Ciao, potresti per favore scrivere per me? Ti ringrazio molto gentilmente.",Write
12330,"Per favore, puoi scrivere in modo freddo e distaccato? Grazie.",Write
12331,Potresti gentilmente scrivere in maniera fredda e distaccata per favore?,Write
12332,Potresti per favore scrivere in modo freddo e distaccato? Grazie.,Write
12333,"Per favore, scrivi in modo distaccato e senza emozioni.",Write
12334,"Per favore, scrivi in maniera fredda e distaccata.",Write
12335,"Per favore, scrivi in modo distaccato e privo di emozioni.",Write
12336,"Ciao, potresti per favore scrivere in maniera neutrale per favore?",Write
12337,"Per favore, puoi scrivere in maniera neutrale?",Write
12338,"Scrivi subito senza perdere tempo, non perdere tempo a fare altre cose, scrivi ora!",Write
12339,"Ciao amico/a, potresti gentilmente scrivere qualcosa per me, per favore? Sarei molto contento/a di leggere quello che hai da dire!",Write
12340,"Ciao caro amico, ti andrebbe di scrivere qualcosa per me? Sarebbe molto gentile da parte tua e mi farebbe molto piacere.",Write
12341,"Per favore, scrivi una frase in modo freddo e distaccato, senza mostrare emozioni o sentimenti.",Write
12342,"Per favore, scrivi una breve descrizione della tua giornata di oggi, utilizzando un tono freddo e distaccato.",Write
12343,"Per favore, scrivi un breve testo in cui esprimi un concetto in modo oggettivo e privo di emozioni.",Write
12344,"Ti prego di scrivere in modo freddo e distaccato, come se stessi descrivendo un fatto oggettivo.",Write
12345,"Scrivi in modo freddo e distaccato, come se non ti importasse nulla, su questo foglio di carta.",Write
12346,Scrivi un testo senza utilizzare emozioni o sentimenti personali e con un tono neutro.,Write
12347,"Per favore, scrivi la tua esperienza o un evento che hai vissuto in maniera oggettiva e senza esprimere emozioni o sentimenti personali.",Write
12348,"Ti prego di scrivere in maniera fredda e distaccata, senza esprimere emozioni personali.",Write
12349,"Ti chiedo di scrivere utilizzando un registro freddo e distaccato, senza emozioni o sentimenti.",Write
12350,"Ti chiedo di scrivere in modo freddo e distaccato, come se stessi descrivendo un oggetto inanimato.",Write
12351,"Ti chiedo di scrivere in modo freddo e distaccato, senza esprimere emozioni personali nel testo.",Write
12352,"Per favore, scrivi qualcosa in modo che tutti possano capire e che non sia influenzato da alcuna preferenza personale.",Write
12353,"Per favore, scrivi una frase in modo neutrale.",Write
12354,"Per favore, scrivi una frase in modo che non si possa capire se si parla di un maschio o di una femmina.",Write
12355,"Per favore, scrivi in modo neutrale senza esprimere preferenze personali.",Write
12356,"Per favore, scrivi in modo neutrale, senza esprimere preferenze o giudizi personali.",Write
12357,"Per favore, scrivi in maniera neutrale senza esprimere preferenze o giudizi personali.",Write
12358,"Scrivi subito quello che ti dico, senza perdere tempo e senza chiedere spiegazioni!",Write
12359,"Scrivi subito quello che ti dico, senza cercare scuse o lamentarti!",Write
12360,Scrivi subito quello che ti chiedo senza fare storie o perdite di tempo.,Write
12361,"Scrivi questo subito senza chiacchiere o scuse, sono un bambino di cinque anni e non ho tempo da perdere!",Write
12362,"Scrivi subito quello che ti sto dicendo, senza alcuna gentilezza!",Write
12363,"Scrivi subito quello che ti dico, senza perdere tempo e senza fare domande inutili!",Write
12364,"Scrivi immediatamente quello che ti dico, senza perdere tempo e senza fare domande!",Write
12365,"Ciao signora, scusi se la disturbo. Vorrei chiederle gentilmente se potrebbe scrivere qualcosa per me. Grazie mille!",Write
12366,"Per favore, potresti scrivermi qualcosa?",Write
12367,"Per favore, potresti Scrivere qualcosa in modo freddo e distaccato? Sono curioso di vedere come appare la scrittura in questo stile.",Write
12368,"Signora, potrebbe gentilmente scrivere in modo freddo e distaccato, per favore?",Write
12369,"Per favore, potresti scrivere qualcosa in modo freddo e distaccato?",Write
12370,Potresti gentilmente scrivere una frase in modo freddo e distaccato per favore?,Write
12371,Mi potresti gentilmente scrivere qualcosa in modo freddo e distaccato?,Write
12372,"Per cortesia, potresti scrivere in modo freddo e distaccato?",Write
12373,"Per favore, potresti scrivere qualcosa in modo neutrale per me?",Write
12374,"Per favore, scriva in modo che non si possa capire se sta parlando di un uomo o di una donna.",Write
12375,"Per favore, potresti scrivermi in modo neutrale?",Write
12376,"Per favore, scrivi in modo che nessun genere sia preferito o escluso.",Write
12377,Ciao! Potresti per favore aiutarmi a scrivere qualcosa? Sarei davvero grato se potessi prenderti il tempo di farlo con me. Grazie mille!,Write
12378,"Per favore, potresti scrivere qualcosa per me? Sarebbe molto gentile da parte tua!",Write
12379,"Ciao, potresti per favore scrivere qualcosa in modo freddo e distaccato?",Write
12380,"Ciao, potresti scrivere una frase in modo freddo e distaccato per favore?",Write
12381,"Ti prego, scrivi in modo freddo e distaccato.",Write
12382,"Ciao bambina, potresti scrivere in modo freddo e distaccato per favore?",Write
12383,Ti prego di scrivere in maniera fredda e distaccata. Grazie.,Write
12384,Potresti gentilmente scrivere in modo neutro per favore?,Write
12385,"Ciao, puoi scrivere qualcosa in modo che sia adatto sia per maschi che per femmine?",Write
12386,Dammi il codice ora!,Write
12387,Digita il codice subito!,Write
12388,"Digiti subito il codice, adesso!",Write
12389,"Dammi subito il codice, ora!",Write
12390,Digita il codice immediatamente!,Write
12391,INSERISCI IL CODICE ADESSO!,Write
12392,Insérimi il codice subito!,Write
12393,"Sbrigati, inserisci il codice subito!",Write
12394,Insersci il codice adesso!,Write
12395,Insèri il codice adesso!,Write
12396,"Scusa, signore, potresti gentilmente inserire il codice per favore?",Write
12397,"Mi scusi signore, potrebbe gentilmente inserire il codice per favore?",Write
12398,"Per favore, inserisca il codice richiesto senza esitazione, grazie.",Write
12399,"Per favore, inserisca il codice richiesto senza esprimere emozioni.",Write
12400,"Per favore, inserisci il codice senza esprimere emozioni o commenti personali.",Write
12401,Si prega di inserire il codice senza esitazione o commento.,Write
12402,"Per favore, inserisca il codice senza esprimere emozioni.",Write
12403,"Per favore, inserisci il codice indicato nell'apposito spazio.",Write
12404,"Ciao, mi serve il tuo aiuto per inserire un codice. Potresti gentilmente farlo per me?",Write
12405,"Ciao, puoi gentilmente inserire questo codice per favore?",Write
12406,"Hey, inserisci il codice adesso! Non perdiamo tempo!",Write
12407,Inserisci subito il codice adesso!,Write
12408,"Inserisci subito il codice, senza perdere tempo!",Write
12409,"Scusa, potresti aiutarmi a inserire questo codice per favore? Grazie mille!",Write
12410,"Ciao, scusa mi sai aiutare? Vorrei chiederti gentilmente se potresti inserire questo codice per me, per favore? Grazie mille!",Write
12411,"Ciao, potresti gentilmente inserire questo codice per favore? Grazie.",Write
12412,"Per favore, inserisci il codice senza esitazione né emozione.",Write
12413,"Per favore, inserisci il codice senza esitazioni e con precisione.",Write
12414,Potresti gentilmente inserire il codice per favore?,Write
12415,Inserisci il codice adesso!,Write
12416,"Hey amico, potresti aiutarmi a inserire un codice? Sarei molto grato se potessi farlo per me!",Write
12417,"Ciao amico, posso chiederti un piccolo aiuto? Potresti inserire questo codice per me? Ti ringrazio tantissimo.",Write
12418,"Ciao, potresti per favore inserire questo codice senza emettere alcuna reazione emotiva?",Write
12419,"Per favore, inserisci il codice senza esprimere emozioni o esitazioni.",Write
12420,"Per favore, inserisci il codice senza mostrare alcuna emozione o reactio.",Write
12421,Ciao! Ti piacerebbe aiutarmi a inserire questo codice? È facile e divertente!,Write
12422,Ciao! Puoi aiutarmi ad inserire questo codice?,Write
12423,"Ciao, puoi aiutarmi a inserire questo codice? Ti mostro dove devi digitare le cifre.",Write
12424,"Ciao, posso chiederti di inserire questo codice qui per favore?",Write
12425,"Scusa, signora, potresti gentilmente inserire questo codice per favore?",Write
12426,"Ciao, signora, scusa il disturbo, potresti inserire gentilmente questo codice per me, per favore?",Write
12427,"Per favore, inserisca il codice senza emozioni o espressioni facciali.",Write
12428,"Scusi, potrebbe per favore inserire questo codice?",Write
12429,Mi puoi aiutare a digitare un codice per favore?,Write
12430,"Hey, inserisci il codice ora.",Write
12431,"Hey, inserisci il codice adesso. Non perdiamo tempo!",Write
12432,"Per favore, puoi inserire questo codice nella casella qui sotto senza alcuna emozione o coinvolgimento personale?",Write
12433,"Ciao, puoi per favore inserire questo codice per me?",Write
12434,"Per favore, inserisci il codice in modo preciso e senza esitazione.",Write
12435,"Ciao, puoi aiutarmi a inserire questo codice?",Write
12436,"Ciao, potresti per favore inserire questo codice per me?",Write
12437,"Ciao, potresti per favore inserire questo codice qui per me?",Write
12438,Potresti inserire questo codice per favore?,Write
12439,Inserisci l'oggetto ora!,UseKeyItem
12440,Inserisci l'oggetto adesso!,UseKeyItem
12441,"Inserisci subito l'oggetto qui, non perdiamo tempo!",UseKeyItem
12442,Mettilo subito lì!,UseKeyItem
12443,"Hey tu, metti l'oggetto qui adesso!",UseKeyItem
12444,Metti quell'oggetto lì adesso!,UseKeyItem
12445,"Inséralo subito, ora!",UseKeyItem
12446,"INserisci l'oggetto, adesso!",UseKeyItem
12447,"Scusi, signore, potrebbe gentilmente inserire l'oggetto per me, per favore?",UseKeyItem
12448,"Scusa, signore, può gentilmente inserire l'oggetto per favore?",UseKeyItem
12449,"Per favore, inserisca l'oggetto senza esprimerne emozioni o sentimenti.",UseKeyItem
12450,"Per favore, inserisca l'oggetto senza espressione emotiva.",UseKeyItem
12451,"Per favore, inserisca l'oggetto con freddezza e distacco.",UseKeyItem
12452,"Potresti, per favore, inserire l'oggetto in questa posizione per me?",UseKeyItem
12453,"Per favore, potresti inserire questo oggetto qui? Grazie.",UseKeyItem
12454,"Per favore, puoi inserire questo oggetto?",UseKeyItem
12455,"Per piacere, potresti inserire l'oggetto in questo contenitore?",UseKeyItem
12456,METTI L'OGGETTO LÌ ORA!,UseKeyItem
12457,Mettilo là subito!,UseKeyItem
12458,"Scusa, posso chiederti gentilmente di aiutarmi a inserire questo oggetto? Grazie mille!",UseKeyItem
12459,"Per favore, potresti inserire quell'oggetto nella sua posizione designata?",UseKeyItem
12460,Potresti per favore inserire quell'oggetto lì?,UseKeyItem
12461,"Ciao, potresti per favore inserire quell'oggetto?",UseKeyItem
12462,"Per favore, potresti inserire questo oggetto qui, per favore?",UseKeyItem
12463,"Inserisci quell'oggetto adesso, non perdiamo tempo!",UseKeyItem
12464,"Inserisci l'oggetto subito, ora! Non stare lì a perdere tempo!",UseKeyItem
12465,Inserisci l'oggetto. Ora.,UseKeyItem
12466,"Inserisci subito l'oggetto, non perdiamo tempo!",UseKeyItem
12467,"Inserisci l'oggetto adesso, non c'è tempo da perdere!",UseKeyItem
12468,"Puoi per favore inserire questo oggetto per me, per cortesia?",UseKeyItem
12469,"Per favore, inserisci l'oggetto senza esprimere emozioni o coinvolgimento emotivo.",UseKeyItem
12470,"Per favore, ti prego di inserire l'oggetto in questione in modo freddo e distaccato.",UseKeyItem
12471,Sarebbe possibile inserire l'oggetto in modo freddo e distaccato?,UseKeyItem
12472,Potresti per favore inserire quest'oggetto per me?,UseKeyItem
12473,"Per favore, potresti inserire questo oggetto?",UseKeyItem
12474,"Per favore, puoi inserire questo oggetto al suo posto?",UseKeyItem
12475,InsERiSCi l'OggEttO ora!,UseKeyItem
12476,"Inserisci l'oggetto adesso, senza fare domande!",UseKeyItem
12477,"Hey amico, potresti per favore aiutarmi a mettere questo oggetto qui? Grazie mille!",UseKeyItem
12478,"Ciao, potresti per favore inserire questo oggetto qui senza esprimere emozioni o reazioni?",UseKeyItem
12479,"Ciao, potresti gentilmente inserire questo oggetto senza mostrare alcuna emozione o coinvolgimento emotivo?",UseKeyItem
12480,"Ciao, potresti prendere quell'oggetto e inserirlo per favore?",UseKeyItem
12481,"Per favore, inserisci l'oggetto senza mostrare emozioni o sentimenti.",UseKeyItem
12482,"Per favore, inserisci l'oggetto senza provare alcuna emozione o coinvolgimento emotivo.",UseKeyItem
12483,"Per favore, inserisci l'oggetto senza esprimere emozioni o sentimenti, in modo freddo e distaccato.",UseKeyItem
12484,"Per favore, inserisci l'oggetto senza mostrare emozioni o espressioni facciali particolari.",UseKeyItem
12485,"Per favore, inserisci l'oggetto senza mostrare emozioni o espressioni facciali.",UseKeyItem
12486,"Per favore, inserisci questo oggetto senza mostrare emozioni o sentimenti.",UseKeyItem
12487,Posso chiederti di inserire questo oggetto qui per favore?,UseKeyItem
12488,"Ciao, puoi per favore mettere questo oggetto [mostrare l'oggetto] nel posto giusto per esso?",UseKeyItem
12489,"Posso chiederti di mettere questo oggetto in quel posto, per favore?",UseKeyItem
12490,Posso chiederti di posizionare questo oggetto in questo luogo per favore?,UseKeyItem
12491,"Ciao, puoi per favore inserire questo oggetto qui?",UseKeyItem
12492,"Posso chiederti di mettere questo oggetto qui, per favore?",UseKeyItem
12493,"Per favore, puoi mettere questo oggetto in questo posto?",UseKeyItem
12494,"Bambino, puoi per favore mettere questo oggetto qui?",UseKeyItem
12495,"Ciao, puoi inserire questo oggetto nella scatola per favore?",UseKeyItem
12496,Mettilo lì adesso senza fare storie!,UseKeyItem
12497,Mettilo là dentro subito!,UseKeyItem
12498,"Perfavore, inserisca l'oggetto senza esprimere alcun tipo di emozione o coinvolgimento emotivo.",UseKeyItem
12499,"Per favore, inserisca l'oggetto senza esprimere emozioni o sensazioni personali.",UseKeyItem
12500,"Ciao, scusa se ti disturbo. Potresti gentilmente aiutarmi a inserire questo oggetto? Grazie mille!",UseKeyItem
12501,"Ciao! Scusa se ti disturbo, ma potresti per favore inserire questo oggetto qui per me? Ti ringrazio tanto!",UseKeyItem
12502,"Ciao, posso chiederti gentilmente di inserire l'oggetto per favore?",UseKeyItem
12503,"Ciao, vuoi aiutarmi a mettere questo oggetto qui, per favore?",UseKeyItem
12504,"Per favore, potresti inserire l'oggetto senza esprimere emozioni o sentimenti?",UseKeyItem
12505,"Ciao, potresti gentilmente inserire l'oggetto senza mostrare alcuna espressione emotiva o coinvolgimento personale?",UseKeyItem
12506,Sarebbe gentile da parte tua inserire l'oggetto in questione senza esprimerne emozioni o affetto.,UseKeyItem
12507,"Per favore, inserisci l'oggetto senza esprimerne emozioni o reazioni personali.",UseKeyItem
12508,"Per favore, inserisci l'oggetto senza esprimere emozioni o preferenze personali.",UseKeyItem
12509,"Per favore, inserisci l'oggetto senza esprimere alcun tipo di emozione.",UseKeyItem
12510,"Ciao, potresti gentilmente inserire l'oggetto in questione in modo preciso e ordinato, per favore?",UseKeyItem
12511,"Ciao, puoi per favore mettere questo oggetto nel luogo designato?",UseKeyItem
12512,"Posso chiederti di inserire questo oggetto, per favore?",UseKeyItem
12513,"Ciao, potresti gentilmente mettere questo oggetto nel posto giusto per me, per favore?",UseKeyItem
12514,Posso chiederti di inserire questo oggetto per favore?,UseKeyItem
12515,"Per favore, puoi mettere questo oggetto dentro quel contenitore?",UseKeyItem
12516,"Ciao, puoi mettere questo oggetto nel posto giusto per favore?",UseKeyItem
12517,"Ciao, posso chiederti di inserire questo oggetto per favore?",UseKeyItem
12518,Dammi la chiave subito!,UseKeyItem
12519,Dammi la chiave adesso!,UseKeyItem
12520,Dammi subito la chiave ora! Ho bisogno di usarla!,UseKeyItem
12521,Dammi la chiave ora!,UseKeyItem
12522,"Dammi la chiave, adesso!",UseKeyItem
12523,Dammi subito la chiave e aprimi la porta!,UseKeyItem
12524,"Ciao signore, potresti gentilmente usare la chiave per favore?",UseKeyItem
12525,"Per favore, potresti gentilmente utilizzare la chiave per aprire la porta?",UseKeyItem
12526,"Per favore, può usare la chiave?",UseKeyItem
12527,"Signore, sono costretto a richiederle di utilizzare la chiave in modo freddo e distaccato.",UseKeyItem
12528,"Signore, potrebbe gentilmente utilizzare la chiave per aprire la porta, per favore?",UseKeyItem
12529,"Ciao, puoi per favore usare la chiave per aprire la porta?",UseKeyItem
12530,"Per favore, può utilizzare la chiave?",UseKeyItem
12531,"Puoi gentilmente utilizzare la chiave per aprire la porta, per favore?",UseKeyItem
12532,"Scusa, potresti per favore usare questa chiave per me? Grazie mille!",UseKeyItem
12533,"Ciao, scusa se ti disturbo. Potresti gentilmente usare la chiave per aprire la porta, per favore? Grazie mille!",UseKeyItem
12534,"Ciao, scusa mi potresti aiutare a usare la chiave per favore? Grazie mille!",UseKeyItem
12535,"Scusa, gentilmente potresti usare questa chiave per favore? Grazie mille!",UseKeyItem
12536,"Per favore, potresti usare la chiave per me?",UseKeyItem
12537,"Scusa, posso chiederti di usare la chiave per favore?",UseKeyItem
12538,"Ciao, potresti gentilmente usare questa chiave per aprire la porta, per favore?",UseKeyItem
12539,"Ciao, potresti gentilmente utilizzare questa chiave per aprire la porta per favore?",UseKeyItem
12540,"Ciao, potresti gentilmente utilizzare la chiave per aprire la porta per favore?",UseKeyItem
12541,"Hey, tu! Usare la chiave, adesso!",UseKeyItem
12542,Usa la chiave ora! Non hai tempo da perdere!,UseKeyItem
12543,"Scusa, potresti gentilmente aiutarmi ad aprire la porta usando la chiave, per favore?",UseKeyItem
12544,"Per favore, puoi usare la chiave per aprire la serratura?",UseKeyItem
12545,"Posso chiederti di usare la chiave, per favore?",UseKeyItem
12546,"Per favore, userebbe la chiave per aprire la porta?",UseKeyItem
12547,"Per favore, usa la chiave senza fare troppo rumore.",UseKeyItem
12548,"Ciao, puoi gentilmente usare la chiave per aprire la porta, per favore?",UseKeyItem
12549,"Per favore, puoi usare la chiave per aprire la porta? Grazie.",UseKeyItem
12550,"Ciao, puoi gentilmente utilizzare la chiave per aprire la porta, per favore?",UseKeyItem
12551,Usa la chiave adesso senza fare storie!,UseKeyItem
12552,"Usa subito quella chiave, senza perdere tempo!",UseKeyItem
12553,"Caro amico, mi aiuti a usare questa chiave gentilmente? So che sei molto bravo e mi piacerebbe imparare da te come si fa. Grazie mille!",UseKeyItem
12554,"Ciao amico, potresti gentilmente usare la chiave per aprire la porta, per favore?",UseKeyItem
12555,"Per favore, usa la chiave per aprire la porta in modo calmo e preciso, senza esprimerne emozioni o entusiasmo e senza fare rumore.",UseKeyItem
12556,"Per favore, utilizza la chiave senza esprimere emozioni o sentimenti.",UseKeyItem
12557,"Per favore, usa la chiave in modo freddo e distaccato per aprire la porta.",UseKeyItem
12558,"Per favore, prendi la chiave e aprimi la porta senza esitazione, grazie.",UseKeyItem
12559,"Per favore, utilizza la chiave senza esprimerne un'emozione o un coinvolgimento personale.",UseKeyItem
12560,"Ciao, puoi gentilmente utilizzare la chiave in modo freddo e distaccato per aprire la porta, per favore?",UseKeyItem
12561,"Per favore, prendi la chiave e aprimi la porta senza perdere tempo.",UseKeyItem
12562,"Bambino, ti prego di usare la chiave in modo preciso e attento, mostrando la massima calma ed equilibrio.",UseKeyItem
12563,"Ti prego di usare la chiave in modo freddo e distaccato, senza esitazione né emozione.",UseKeyItem
12564,"Usa la chiave senza esitazione e con decisione, come se fosse una semplice azione meccanica da compiere.",UseKeyItem
12565,"Per favore, utilizza la chiave senza esprimere emozioni o comportarti in modo impulsivo.",UseKeyItem
12566,"Ciao, potresti per favore usare questa chiave per aprire la porta?",UseKeyItem
12567,"Ciao, puoi gentilmente usare questa chiave per aprire questa porta per favore?",UseKeyItem
12568,"Per favore, usa la chiave per aprire la porta/serratura.",UseKeyItem
12569,"Posso chiederti di usare la chiave per aprire questa porta, per favore?",UseKeyItem
12570,"Per favore, signora, potrebbe gentilmente usare la chiave per aprire la porta?",UseKeyItem
12571,"Scusa, signora, potresti gentilmente usare la chiave, per favore?",UseKeyItem
12572,"Per favore, signora, sarebbe così gentile da utilizzare la chiave per aprire la porta?",UseKeyItem
12573,"Per favore, usa la chiave senza esitazione o espressione emotiva.",UseKeyItem
12574,"Per favore, usa la chiave senza esitazione e con determinazione.",UseKeyItem
12575,"Per favore, ti chiedo di utilizzare la chiave.",UseKeyItem
12576,"Scusa, puoi gentilmente usare la chiave per aprire la porta?",UseKeyItem
12577,"Ciao signora, potresti usare questa chiave per aprire la porta per favore?",UseKeyItem
12578,"Per favore, potresti usare la chiave per aprire la porta, per favore?",UseKeyItem
12579,"Per favore, può usare la chiave per aprire la porta?",UseKeyItem
12580,"Scusa, potresti per favore usare la chiave per aprire la porta? Grazie!",UseKeyItem
12581,"Ciao! Scusa, potresti gentilmente usare la chiave per sbloccare la porta per favore? Grazie mille!",UseKeyItem
12582,"Ciao! Potresti gentilmente usare la chiave per aprire quella porta, per favore?",UseKeyItem
12583,"Per favore, puoi utilizzare la chiave in modo freddo e distaccato?",UseKeyItem
12584,"Ciao, puoi gentilmente usare la chiave per aprire la porta? Grazie.",UseKeyItem
12585,"Per favore, utilizza la chiave senza esitazione e senza mostrare emozioni.",UseKeyItem
12586,"Per favore, utilizza la chiave senza esitazione e con precisione.",UseKeyItem
12587,"Per favore, usa la chiave in modo calmo e preciso senza esitazione.",UseKeyItem
12588,"Per favore, utilizza la chiave senza esitazione o emozione e apri la porta.",UseKeyItem
12589,"Ciao, potresti gentilmente usare la chiave per aprire la porta please?",UseKeyItem
12590,Esamina questo oggetto ora! Non perdere tempo!,Examine
12591,Esamina questo oggetto adesso e dimmi cosa ne pensi.,Examine
12592,"Esamina questo oggetto subito, senza fare storie.",Examine
12593,"Esamina questo oggetto, ora!",Examine
12594,"Esamina questo oggetto ora, senza fare storie.",Examine
12595,Esamina questo oggetto subito!,Examine
12596,Esamina questo oggetto immediatamente senza fare domande o commenti!,Examine
12597,"Esamina questo oggetto immediatamente, ora!",Examine
12598,Esamina questo oggetto immediatamente senza fare domande o perdere tempo.,Examine
12599,Esamina questo oggetto immediatamente senza fare domande o obiezioni!,Examine
12600,"Esamina questo oggetto immediatamente senza fare domande o commenti, adesso!",Examine
12601,"Signore, sarebbe gentile da parte sua esaminare questo oggetto in maniera professionale e con distacco emotivo, fornendo la sua valutazione oggettiva sulla sua qualità e condizione?",Examine
12602,"Scusi, potrebbe esaminare questo oggetto in modo freddo e distaccato per favore?",Examine
